Strain,estimate,estimate1,estimate2,.y.,group1,group2,n1,n2,statistic,p,df,conf.low,conf.high,method,alternative,p.adj,p.adj.signif
NT12603,3.7427666666666664,3.832533333333333,0.08976666666666668,AUC,100,200,3,3,7.025892853166176,0.019,2.0167729099171554,1.468869349902037,6.016663983431296,T-test,two.sided,0.02568948655256724,*
NT12604,5.321266666666666,13.630566666666667,8.3093,AUC,0,50,3,3,7.881294344730125,0.003,3.378838093966296,3.3026182155634074,7.339915117769925,T-test,two.sided,0.006557312252964426,**
NT12604,8.199200000000001,13.630566666666667,5.4313666666666665,AUC,0,100,3,3,13.462965534501068,0.002,2.545185806596552,6.049572699447102,10.3488273005529,T-test,two.sided,0.005077276205049732,**
NT12604,13.598,13.630566666666667,0.03256666666666667,AUC,0,200,3,3,23.82027190648446,0.002,2.0026817388014315,11.144944132129936,16.051055867870065,T-test,two.sided,0.005077276205049732,**
NT12604,2.877933333333334,8.3093,5.4313666666666665,AUC,50,100,3,3,6.870829014531209,0.005,3.240183426111531,1.5991185500811467,4.156748116585521,T-test,two.sided,0.009226918798665183,**
NT12604,8.276733333333334,8.3093,0.03256666666666667,AUC,50,200,3,3,22.918438584372346,0.002,2.0067075018605394,6.727845852006449,9.82562081466022,T-test,two.sided,0.005077276205049732,**
NT12604,5.3988,5.4313666666666665,0.03256666666666667,AUC,100,200,3,3,25.32069480819513,0.001,2.019302771585936,4.489754463295458,6.307845536704542,T-test,two.sided,0.0031934552454282966,**
NT12605,2.5276999999999994,10.058366666666666,7.530666666666667,AUC,0,50,3,3,4.992748372047575,0.008,3.9728217559319012,1.1182567845562186,3.9371432154437804,T-test,two.sided,0.012885436893203882,*
NT12605,6.4197,10.058366666666666,3.6386666666666665,AUC,0,100,3,3,12.110296513195337,3.1e-4,3.8960753320837895,4.9322861027068665,7.907113897293133,T-test,two.sided,0.002193134328358209,**
NT12605,10.011199999999999,10.058366666666666,0.04716666666666666,AUC,0,200,3,3,29.173135189976872,0.001,2.006987385314159,8.539595238512563,11.482804761487435,T-test,two.sided,0.0031934552454282966,**
NT12605,3.8920000000000003,7.530666666666667,3.6386666666666665,AUC,50,100,3,3,7.079773879164965,0.002,3.97346740065968,2.36166287733818,5.42233712266182,T-test,two.sided,0.005077276205049732,**
NT12605,7.4835,7.530666666666667,0.04716666666666666,AUC,50,200,3,3,20.075047690152136,0.002,2.005919827549044,5.8841009829820585,9.082899017017944,T-test,two.sided,0.005077276205049732,**
NT12605,3.5915,3.6386666666666665,0.04716666666666666,AUC,100,200,3,3,8.87785872867253,0.012,2.0050254322044223,1.8550542146615945,5.327945785338406,T-test,two.sided,0.017727515583259128,*
NT12606,4.246666666666668,13.209233333333334,8.962566666666666,AUC,0,50,3,3,3.860351797993088,0.034,2.828948436561718,0.6228914186440404,7.870441914689295,T-test,two.sided,0.041766753054424295,*
NT12606,9.308066666666667,13.209233333333334,3.9011666666666667,AUC,0,100,3,3,5.915849632922835,0.005,3.851058518845696,4.872130171054049,13.744003162279286,T-test,two.sided,0.009226918798665183,**
NT12606,12.631833333333333,13.209233333333334,0.5774,AUC,0,200,3,3,12.52779384823463,0.005,2.0896401525508446,8.467001144745701,16.796665521920964,T-test,two.sided,0.009226918798665183,**
NT12606,5.061399999999999,8.962566666666666,3.9011666666666667,AUC,50,100,3,3,3.8853262048103496,0.04,2.570582738135224,0.4949290790637664,9.627870920936232,T-test,two.sided,0.04787878787878788,*
NT12606,8.385166666666665,8.962566666666666,0.5774,AUC,50,200,3,3,17.18532492467799,0.001,2.4089389716387277,6.592911284655848,10.177422048677482,T-test,two.sided,0.0031934552454282966,**
NT12606,3.3237666666666668,3.9011666666666667,0.5774,AUC,100,200,3,3,2.7106505429842143,0.11,2.060193608953702,-1.8070942451626038,8.454627578495938,T-test,two.sided,0.11904109589041097,ns
NT12607,6.758066666666666,12.9103,6.152233333333333,AUC,0,50,3,3,5.391192398684891,0.017,2.671234469222445,2.4760741223150675,11.040059211018265,T-test,two.sided,0.023443890274314216,*
NT12607,8.732966666666666,12.9103,4.177333333333333,AUC,0,100,3,3,6.0985756526215695,0.005,3.6558987687163382,4.605165671088515,12.860767662244818,T-test,two.sided,0.009226918798665183,**
NT12607,11.5268,12.9103,1.3835,AUC,0,200,3,3,8.772535891482702,0.003,3.065692413905258,7.395415924337929,15.658184075662072,T-test,two.sided,0.006557312252964426,**
NT12607,1.9748999999999999,6.152233333333333,4.177333333333333,AUC,50,100,3,3,2.0345004008500225,0.13,3.178119948685552,-1.018642248045848,4.9684422480458474,T-test,two.sided,0.13927671940587666,ns
NT12607,4.7687333333333335,6.152233333333333,1.3835,AUC,50,200,3,3,6.064922031613019,0.005,3.763028510618442,2.530365833794505,7.007100832872162,T-test,two.sided,0.009226918798665183,**
NT12607,2.7938333333333336,4.177333333333333,1.3835,AUC,100,200,3,3,2.666954171804935,0.061,3.6792331376050855,-0.21748683136566252,5.80515349803233,T-test,two.sided,0.06926694045174538,ns
NT12608,5.1339000000000015,12.041333333333334,6.907433333333333,AUC,0,50,3,3,3.19607375517708,0.035,3.8700909695481576,0.6143897640396577,9.653410235960346,T-test,two.sided,0.04274199484725801,*
NT12608,8.283766666666667,12.041333333333334,3.757566666666667,AUC,0,100,3,3,5.752015167569525,0.008,3.271214193016163,3.908211813418144,12.659321519915189,T-test,two.sided,0.012885436893203882,*
NT12608,11.4113,12.041333333333334,0.6300333333333333,AUC,0,200,3,3,8.950253320816831,0.008,2.258474050904715,6.4853677306393225,16.33723226936068,T-test,two.sided,0.012885436893203882,*
NT12608,3.1498666666666657,6.907433333333333,3.757566666666667,AUC,50,100,3,3,2.489180910174067,0.074,3.636573043460479,-0.5064116519935412,6.806144985326872,T-test,two.sided,0.08247631844138394,ns
NT12608,6.277399999999999,6.907433333333333,0.6300333333333333,AUC,50,200,3,3,5.846568459098265,0.019,2.3727144904898925,2.2879347388404656,10.266865261159532,T-test,two.sided,0.02568948655256724,*
NT12608,3.1275333333333335,3.757566666666667,0.6300333333333333,AUC,100,200,3,3,3.889425873174038,0.036,2.7007029768671447,0.4003264513440626,5.854740215322605,T-test,two.sided,0.0438019801980198,*
NT12609,6.082466666666667,11.8764,5.793933333333333,AUC,0,50,3,3,8.588570758538932,0.003,2.9672381751560093,3.8144995406593507,8.350433792673984,T-test,two.sided,0.006557312252964426,**
NT12609,9.2779,11.8764,2.5985,AUC,0,100,3,3,11.440881909689736,4.24e-4,3.826995323456221,6.985646755216216,11.570153244783787,T-test,two.sided,0.00250772192513369,**
NT12609,11.845233333333333,11.8764,0.031166666666666665,AUC,0,200,3,3,18.75097076756462,0.003,2.003366465691484,9.131563584031314,14.55890308263535,T-test,two.sided,0.006557312252964426,**
NT12609,3.1954333333333333,5.793933333333333,2.5985,AUC,50,100,3,3,5.312968490581547,0.01,3.372219758732205,1.3955241711879096,4.995342495478757,T-test,two.sided,0.015354002776492364,*
NT12609,5.762766666666667,5.793933333333333,0.031166666666666665,AUC,50,200,3,3,17.941862898902354,0.003,2.013053658082256,4.389345133982379,7.136188199350956,T-test,two.sided,0.006557312252964426,**
NT12609,2.5673333333333335,2.5985,0.031166666666666665,AUC,100,200,3,3,5.042350727929074,0.037,2.005184564318005,0.38203930977891165,4.752627356887755,T-test,two.sided,0.04490343818580834,*
NT12610,5.4313,13.656,8.2247,AUC,0,50,3,3,3.096945450421046,0.038,3.8503896879707797,0.4865495654567638,10.376050434543238,T-test,two.sided,0.045882096069869,*
NT12610,8.428666666666668,13.656,5.227333333333333,AUC,0,100,3,3,4.700800091988967,0.01,3.9173437162887312,3.408721442946763,13.448611890386571,T-test,two.sided,0.015354002776492364,*
NT12610,12.614600000000001,13.656,1.0413999999999999,AUC,0,200,3,3,8.854725552071285,0.007,2.405445673169193,7.375966804878623,17.85323319512138,T-test,two.sided,0.011589820359281437,*
NT12610,2.997366666666667,8.2247,5.227333333333333,AUC,50,100,3,3,1.8557942077423222,0.137,3.988630870050023,-1.4920252092190118,7.486758542552346,T-test,two.sided,0.14625675675675676,ns
NT12610,7.183300000000001,8.2247,1.0413999999999999,AUC,50,200,3,3,6.021179408349072,0.014,2.596950716071377,3.030494429824934,11.33610557017507,T-test,two.sided,0.019979354838709676,*
NT12610,4.185933333333333,5.227333333333333,1.0413999999999999,AUC,100,200,3,3,3.3487074170691282,0.056,2.538803509121617,-0.2339517500581965,8.605818416724862,T-test,two.sided,0.06409382545705415,ns
NT12611,3.3343333333333334,14.312666666666667,10.978333333333333,AUC,0,50,3,3,2.42413495169589,0.072,3.998401830928834,-0.48519534212737414,7.15386200879404,T-test,two.sided,0.08032817753866846,ns
NT12611,4.900399999999999,14.312666666666667,9.412266666666667,AUC,0,100,3,3,4.1734564398338945,0.019,3.449026069450221,1.4243203701011167,8.376479629898881,T-test,two.sided,0.02568948655256724,*
NT12611,5.460166666666668,14.312666666666667,8.8525,AUC,0,200,3,3,4.484114342367602,0.013,3.666696792429054,1.9546588554191693,8.965674477914167,T-test,two.sided,0.018852272727272728,*
NT12611,1.566066666666666,10.978333333333333,9.412266666666667,AUC,50,100,3,3,1.3524313505433758,0.257,3.488885725324689,-1.8435045806654369,4.975637913998769,T-test,two.sided,0.2640018575851393,ns
NT12611,2.1258333333333344,10.978333333333333,8.8525,AUC,50,200,3,3,1.7685255819283392,0.157,3.7029888457408213,-1.3198248484128277,5.5714915150794955,T-test,two.sided,0.16600573613766728,ns
NT12611,0.5597666666666683,9.412266666666667,8.8525,AUC,100,200,3,3,0.5799303259281485,0.593,3.9507587484483944,-2.133368436175816,3.2529017695091524,T-test,two.sided,0.59605392305362,ns
NT12612,4.181466666666667,11.6852,7.503733333333333,AUC,0,50,3,3,2.309128346392543,0.121,2.5222022722338098,-2.2510821338696356,10.61401546720297,T-test,two.sided,0.1302231592604606,ns
NT12612,8.440466666666666,11.6852,3.2447333333333335,AUC,0,100,3,3,4.142177311099224,0.019,3.4619003987680235,2.418666116441321,14.46226721689201,T-test,two.sided,0.02568948655256724,*
NT12612,11.5189,11.6852,0.1663,AUC,0,200,3,3,6.758538031421464,0.021,2.014113013995565,4.234704633445211,18.80309536655479,T-test,two.sided,0.027848920863309354,*
NT12612,4.2589999999999995,7.503733333333333,3.2447333333333335,AUC,50,100,3,3,3.3235470841451984,0.042,3.1185732099099703,0.2671475819606769,8.250852418039322,T-test,two.sided,0.050002152852529604,ns
NT12612,7.337433333333333,7.503733333333333,0.1663,AUC,50,200,3,3,11.678051798089816,0.006,2.1061552800727017,4.760501728228804,9.914364938437862,T-test,two.sided,0.010406691061160482,*
NT12612,3.0784333333333334,3.2447333333333335,0.1663,AUC,100,200,3,3,2.734038832822369,0.11,2.0324822391930666,-1.6927606490539877,7.849627315720654,T-test,two.sided,0.11904109589041097,ns
NT12613,4.840666666666667,13.4329,8.592233333333333,AUC,0,50,3,3,5.934583856575197,0.018,2.3621301438454316,1.7994863358858197,7.881846997447516,T-test,two.sided,0.024577777777777775,*
NT12613,8.553666666666667,13.4329,4.8792333333333335,AUC,0,100,3,3,7.187156038930911,0.002,3.924026354956176,5.223945287028666,11.883388046304667,T-test,two.sided,0.005077276205049732,**
NT12613,13.348866666666666,13.4329,0.08403333333333333,AUC,0,200,3,3,17.095151540593676,0.003,2.0004793092212525,9.989881982883027,16.7078513504503,T-test,two.sided,0.006557312252964426,**
NT12613,3.712999999999999,8.592233333333333,4.8792333333333335,AUC,50,100,3,3,3.9982443455669485,0.046,2.2746366237629476,0.14580973832754313,7.280190261672455,T-test,two.sided,0.054085046066619416,ns
NT12613,8.508199999999999,8.592233333333333,0.08403333333333333,AUC,50,200,3,3,36.041513337392615,7.57e-4,2.005250567447207,7.495031476547594,9.521368523452402,T-test,two.sided,0.0031934552454282966,**
NT12613,4.7952,4.8792333333333335,0.08403333333333333,AUC,100,200,3,3,5.338477733567867,0.033,2.0003622157875762,0.9310833588996403,8.65931664110036,T-test,two.sided,0.04077988826815642,*
NT12614,5.723333333333334,13.239366666666667,7.516033333333334,AUC,0,50,3,3,4.490502930167277,0.032,2.4324240724217208,1.0754396134207913,10.371227053245876,T-test,two.sided,0.03973652694610779,*
NT12614,8.5157,13.239366666666667,4.7236666666666665,AUC,0,100,3,3,6.225549192161051,0.008,3.0316125467199004,4.188116118182569,12.843283881817435,T-test,two.sided,0.012885436893203882,*
NT12614,13.138,13.239366666666667,0.10136666666666666,AUC,0,200,3,3,10.854946797881528,0.008,2.0016868910403085,7.934600503782737,18.341399496217264,T-test,two.sided,0.012885436893203882,*
NT12614,2.792366666666667,7.516033333333334,4.7236666666666665,AUC,50,100,3,3,3.7084356705752626,0.028,3.363710999179272,0.5361759062944885,5.048557427038846,T-test,two.sided,0.03541898589401449,*
NT12614,7.414666666666667,7.516033333333334,0.10136666666666666,AUC,50,200,3,3,18.490036453986882,0.003,2.015419271744493,5.7018535579717495,9.127479775361586,T-test,two.sided,0.006557312252964426,**
NT12614,4.6223,4.7236666666666665,0.10136666666666666,AUC,100,200,3,3,7.241806425445227,0.018,2.0060721494770526,1.8839535903956484,7.360646409604351,T-test,two.sided,0.024577777777777775,*
NT12615,3.565266666666668,12.922733333333333,9.357466666666665,AUC,0,50,3,3,2.930076050626031,0.049,3.5833670841327248,0.026241435378661037,7.104291897954674,T-test,two.sided,0.05716666666666667,ns
NT12615,4.736933333333333,12.922733333333333,8.1858,AUC,0,100,3,3,3.1837421417675995,0.049,3.0470473344827442,0.04302033776540148,9.430846328901264,T-test,two.sided,0.05716666666666667,ns
NT12615,7.076366666666667,12.922733333333333,5.8463666666666665,AUC,0,200,3,3,7.617054587358859,0.002,3.9330023368598077,4.479583020667392,9.67315031266594,T-test,two.sided,0.005077276205049732,**
NT12615,1.171666666666665,9.357466666666665,8.1858,AUC,50,100,3,3,0.710617453913264,0.519,3.728811935526244,-3.540478105623457,5.883811438956787,T-test,two.sided,0.5234170212765957,ns
NT12615,3.511099999999999,9.357466666666665,5.8463666666666665,AUC,50,200,3,3,3.002020189448779,0.051,3.322892603232133,-0.01454399066902772,7.036743990669026,T-test,two.sided,0.059167132867132856,ns
NT12615,2.339433333333334,8.1858,5.8463666666666665,AUC,100,200,3,3,1.6139572279250556,0.21,2.830384720081263,-2.4339270331360154,7.112793699802682,T-test,two.sided,0.21794807632155147,ns
NT12616,6.3673666666666655,9.715566666666666,3.3482000000000003,AUC,0,50,3,3,13.669347608130154,0.003,2.2995687801855067,4.5936733631908995,8.14105997014243,T-test,two.sided,0.006557312252964426,**
NT12616,8.789733333333333,9.715566666666666,0.9258333333333334,AUC,0,100,3,3,15.234688150648173,1.44e-4,3.827389153060738,7.1589512573619825,10.420515409304683,T-test,two.sided,0.0015264920127795528,**
NT12616,9.684633333333332,9.715566666666666,0.030933333333333334,AUC,0,200,3,3,21.545451420158834,0.002,2.0052307441207686,7.755426898578472,11.613839768088193,T-test,two.sided,0.005077276205049732,**
NT12616,2.422366666666667,3.3482000000000003,0.9258333333333334,AUC,50,100,3,3,6.333320217099747,0.014,2.4575761621828467,1.038098617501444,3.8066347158318905,T-test,two.sided,0.019979354838709676,*
NT12616,3.317266666666667,3.3482000000000003,0.030933333333333334,AUC,50,200,3,3,26.677929615508926,0.001,2.069428873137068,2.7990915016277973,3.8354418317055363,T-test,two.sided,0.0031934552454282966,**
NT12616,0.8949,0.9258333333333334,0.030933333333333334,AUC,100,200,3,3,2.469154109912939,0.132,2.0080513878585236,-0.6585417426260348,2.448341742626035,T-test,two.sided,0.1412370203160271,ns
NT12617,2.8344000000000005,13.667766666666667,10.833366666666667,AUC,0,50,3,3,2.4841347419781035,0.116,2.2652800228681205,-1.5631345979030793,7.23193459790308,T-test,two.sided,0.12512613784135243,ns
NT12617,2.468066666666667,13.667766666666667,11.1997,AUC,0,100,3,3,6.763585885426399,0.003,3.8133418602160556,1.4350668657808325,3.501066467552502,T-test,two.sided,0.006557312252964426,**
NT12617,5.254100000000001,13.667766666666667,8.413666666666666,AUC,0,200,3,3,6.351866552521074,0.013,2.529800639228554,2.3220100047820558,8.186189995217946,T-test,two.sided,0.018852272727272728,*
NT12617,-0.3663333333333334,10.833366666666667,11.1997,AUC,50,100,3,3,-0.3247585859665838,0.774,2.1696070486924435,-4.87374113614613,4.141074469479463,T-test,two.sided,0.7761051677243881,ns
NT12617,2.4197000000000006,10.833366666666667,8.413666666666666,AUC,50,200,3,3,1.791886374604776,0.156,3.588290666919729,-1.505413946596146,6.3448139465961475,T-test,two.sided,0.16510622009569378,ns
NT12617,2.786033333333334,11.1997,8.413666666666666,AUC,100,200,3,3,3.4430722713074573,0.06,2.3414596956057068,-0.25152606889954415,5.823592735566213,T-test,two.sided,0.06822481151473611,ns
NT12618,4.8073999999999995,13.366466666666666,8.559066666666666,AUC,0,50,3,3,8.753270718720888,0.01,2.173886036070282,2.6165373244838985,6.998262675516101,T-test,two.sided,0.015354002776492364,*
NT12618,9.505266666666666,13.366466666666666,3.8612,AUC,0,100,3,3,9.554625010028932,0.001,3.4101593905675074,6.544151946783449,12.466381386549882,T-test,two.sided,0.0031934552454282966,**
NT12618,13.103433333333333,13.366466666666666,0.26303333333333334,AUC,0,200,3,3,23.90738883572582,0.001,2.156958605841581,10.9022371871696,15.304629479497066,T-test,two.sided,0.0031934552454282966,**
NT12618,4.697866666666666,8.559066666666666,3.8612,AUC,50,100,3,3,5.5626669280036785,0.028,2.071847420134395,1.1822495614892996,8.213483771844032,T-test,two.sided,0.03541898589401449,*
NT12618,8.296033333333334,8.559066666666666,0.26303333333333334,AUC,50,200,3,3,53.60813583013336,7.47e-7,3.9894846398781674,7.865922423172524,8.726144243494144,T-test,two.sided,9.1798e-5,****
NT12618,3.5981666666666667,3.8612,0.26303333333333334,AUC,100,200,3,3,4.264207180163011,0.048,2.064834302944895,0.0746445678951356,7.121688765438199,T-test,two.sided,0.05621743734557007,ns
NT12619,6.343933333333334,13.852333333333334,7.5084,AUC,0,50,3,3,24.61237872554475,2.97e-5,3.7172300960157343,5.606304746325734,7.081561920340934,T-test,two.sided,6.613731543624161e-4,***
NT12619,9.084200000000001,13.852333333333334,4.768133333333333,AUC,0,100,3,3,32.701223148622475,5.72e-6,3.961661749527319,8.309967956653459,9.858432043346545,T-test,two.sided,2.71128e-4,***
NT12619,12.855633333333333,13.852333333333334,0.9966999999999999,AUC,0,200,3,3,37.10606899487955,7.1e-6,3.6820663194762844,11.860057442512646,13.851209224154019,T-test,two.sided,2.9820525e-4,***
